Usage_Hours,Engine_Temperature,Tire_Pressure,Oil_Quality,Battery_Voltage,Vibration_Level,Maintenance_Cost,Vehicle_Type,Brake_Condition,Anomalies_Detected,Failure_History,Maintenance_Required
10874.8,118.5,39.2,93.3,13.5,2.25,$462.3,Car,F,0,0,1
2089.6,101.0,52.2,96.3,13.6,0.79,150.1,Car,P,1,0,0
11369.6,115.6,27.0,28.6,14.0,2.1,570.18,Car,gud,0,0,1
2470.3,90.9,41.7,39.6,12.5,1.0,$1553.29,Bus,Poor,0,0,1
1466.1,111.0,42.4,11.1,14.0,1.41,$499.1,Car,Fair,0,0,1
14653.2,111.3,29.5,41.9,16.7,1.38,381.22,Truck,F,0,0,1
14376.4,87.9,Missing,75.2,16.1,1.26,$264.74,Car,Fair,0,0,1
1376.3,79.7,37.5,97.8,12.1,Missing,$682.56,Bus,Bad,0,0,0
6927.2,82.3,28.8,Missing,15.2,1.51,$178.06,Car,gud,0,0,1
3200.6,96.2,31.9,20.4,13.7,1.48,2626.85,Bus,G,0,0,1
7537.5,72.8,36.2,57.3,13.4,1.0,$409.07,Car,P,0,0,0
12537.6,83.2,31.6,19.8,11.9,0.5,$1864.36,Truck,Good,0,0,1
14283.9,108.0,Missing,14.5,14.6,2.03,187.22,Car,Good,0,0,1
9696.7,100.0,30.7,49.9,13.1,1.62,1034.73,Truck,gud,0,0,1
5631.6,130.46 °F,30.3,74.7,13.3,1.08,$1040.29,Truck,gud,0,0,0
9248.2,70.0,37.4,40.2,14.1,0.61,499.37,Truck,G,0,1,0
5024.0,122.4,34.5,28.4,13.1,0.97,$220.27,Car,Good,0,0,1
13692.4,107.7,35.6,41.1,11.5,0.98,$880.3,Bus,F,0,0,1
13120.8,81.3,38.5,21.7,12.4,Missing,$389.11,Car,ok,0,1,1
8594.4,153.86 °F,35.9,42.0,12.7,1.13,983.38,Truck,G,0,1,1
5209.6,71.3,33.3,54.4,14.9,1.52,$546.63,Truck,gud,0,0,0
4754.2,97.6,30.6,16.6,13.4,1.84,$316.02,Truck,F,0,0,1
984.6,119.7,37.2,59.4,14.0,1.71,468.39,Truck,G,0,0,1
12329.4,118.7,45.0,55.8,14.7,0.91,$518.17,Car,gud,0,0,1
7030.6,66.4,39.4,47.0,12.7,1.5,$484.26,Car,Poor,0,0,0
5214.4,85.6,27.5,66.0,14.3,1.01,$1254.52,Bus,P,0,1,1
7331.1,77.1,24.9,94.0,13.5,3.55,$436.92,Car,Good,0,0,0
12371.7,197.78 °F,31.3,39.3,Missing,2.43,$1908.9,Truck,ok,0,0,1
2306.9,70.0,27.3,22.0,13.6,4.56,$460.63,Car,gud,0,1,0
12936.0,81.8,Missing,76.6,13.0,1.38,$130.17,Car,F,0,0,0
13513.9,77.0,23.1,32.5,12.9,2.67,2330.83,Bus,P,0,0,1
14227.3,208.22000000000003 °F,36.2,75.2,13.2,2.0,235.72,Car,gud,0,1,0
6263.6,82.3,29.2,34.9,Missing,3.38,146.17,Car,P,0,0,1
3648.5,84.4,29.2,20.3,14.5,1.58,347.75,Car,F,0,0,1
5917.8,97.7,31.7,100.0,13.5,0.87,$1243.77,Bus,Poor,1,0,0
5327.2,114.6,31.8,57.7,11.7,1.83,1805.25,Truck,Fair,0,0,1
3054.2,251.06 °F,33.7,76.9,14.5,3.1,$343.64,Car,Good,0,0,1
9305.4,206.24 °F,28.0,45.3,13.7,1.08,1107.66,Truck,gud,1,0,1
7411.1,88.7,39.9,91.7,14.1,3.09,415.43,Car,Good,0,0,0
13052.7,109.7,36.4,84.4,14.2,2.43,2234.81,Bus,F,0,0,1
965.6,107.5,37.1,84.7,13.1,1.32,1783.65,Truck,Poor,0,0,0
9836.1,103.2,32.8,81.8,14.7,0.95,2945.68,Bus,Fair,0,0,0
11562.8,66.3,40.4,62.4,12.1,3.12,$1554.87,Truck,gud,0,0,0
11512.6,108.1,37.4,53.4,12.3,2.52,391.78,Truck,ok,0,0,1
13348.1,203.72000000000003 °F,36.0,68.7,15.3,1.28,$231.3,Car,Poor,0,0,1
11071.0,76.6,40.0,34.7,13.3,0.62,$177.89,Car,Poor,1,0,1
13953.2,175.82000000000002 °F,26.6,58.5,12.1,1.24,898.8,Truck,ok,0,0,1
5323.5,98.7,36.0,71.2,14.3,1.81,$158.2,Car,G,0,0,0
7796.5,52.3,31.7,18.3,Missing,1.8,2586.89,Bus,Poor,1,0,0
704.2,88.1,31.4,78.0,11.5,0.94,104.49,Car,G,0,0,0
600.9,80.2,39.0,52.6,14.2,1.45,$568.47,Car,ok,1,0,0
3981.8,78.6,Missing,95.5,14.5,1.4,$417.49,Car,G,0,0,0
1961.7,181.57999999999998 °F,41.4,95.5,15.1,1.5,122.01,Car,Poor,0,0,0
4273.1,67.8,35.0,85.9,14.7,1.92,108.69,Car,Good,0,0,0
3067.1,105.8,33.4,48.2,12.9,2.85,$1352.39,Truck,G,0,0,0
913.5,58.1,41.2,74.8,15.6,2.69,$606.04,Bus,Fair,0,1,0
13684.9,92.5,30.1,30.0,15.3,1.83,896.76,Bus,Fair,1,1,1
619.2,77.3,43.5,36.0,12.2,0.63,325.78,Truck,Fair,1,0,0
11173.2,119.8,33.1,62.0,14.9,2.5,$178.54,Car,G,0,0,1
2706.1,90.3,34.8,76.5,11.8,1.51,205.79,Car,F,1,0,0
13727.3,136.76 °F,32.3,49.3,13.7,4.6,206.33,Car,Good,0,0,0
13445.5,98.2,35.2,81.0,15.2,1.81,1498.26,Truck,G,0,0,1
9981.6,164.48 °F,30.4,67.3,12.0,1.58,180.15,Car,Poor,0,0,0
10247.4,220.64 °F,33.1,38.5,12.9,1.96,$175.71,Car,G,0,0,1
577.4,99.3,35.8,35.2,11.8,1.22,$1974.99,Truck,gud,0,0,1
14780.6,112.1,34.5,81.0,14.3,0.96,1836.49,Truck,ok,0,1,1
13228.6,92.8,22.6,37.0,13.3,3.83,$1337.86,Bus,Bad,0,0,1
13479.0,102.3,47.4,29.2,14.8,2.43,1941.98,Truck,G,0,0,1
10059.0,90.6,42.9,75.6,13.9,1.27,515.97,Car,Fair,0,0,0
5499.4,81.2,29.2,15.8,13.5,1.74,$1884.46,Truck,G,0,1,1
13457.9,106.0,31.9,29.1,14.7,1.22,1863.16,Truck,ok,0,0,1
4727.0,71.5,34.1,86.4,15.5,1.16,703.35,Truck,Good,0,0,0
8659.3,89.5,38.3,58.8,12.4,2.34,$235.06,Car,ok,0,0,0
1946.1,81.5,37.4,58.9,14.5,1.92,393.18,Truck,Good,0,0,0
13868.4,216.68 °F,29.5,87.2,14.4,1.86,336.51,Car,Fair,0,0,1
2541.2,75.8,46.7,83.1,13.5,2.28,1599.28,Truck,ok,0,0,0
3761.0,83.9,33.0,80.7,12.5,0.98,$1240.98,Truck,gud,0,1,0
8592.9,195.26000000000002 °F,44.0,Missing,15.1,1.39,1624.17,Bus,ok,0,0,1
11579.3,112.3,32.0,27.8,13.2,2.14,509.17,Car,Good,0,0,1
9480.6,82.0,40.3,Missing,14.5,1.19,$2471.96,Bus,G,0,1,0
3865.9,84.0,36.9,59.9,14.4,1.65,$535.75,Car,G,0,1,0
513.7,69.8,30.7,14.2,12.5,0.96,$1815.82,Bus,Fair,0,0,0
11478.7,167.54 °F,37.9,47.8,12.0,2.83,$516.45,Car,G,0,0,0
14785.5,205.16 °F,35.9,58.4,14.2,1.19,376.1,Car,Bad,0,0,1
12243.7,194.9 °F,39.6,53.8,12.8,2.39,278.34,Car,ok,0,0,1
7173.0,90.7,31.1,98.4,13.3,2.39,1942.16,Truck,G,0,0,0
13604.6,116.1,34.6,29.1,12.0,2.45,$1085.9,Bus,Good,0,0,1
6442.8,64.9,39.0,24.2,14.2,1.88,$1638.73,Truck,gud,0,1,0
8111.5,256.64 °F,25.9,89.4,9.8,4.54,1239.19,Truck,P,0,0,1
7418.4,107.7,29.2,94.3,11.9,1.82,367.5,Car,Fair,1,0,1
6990.5,85.1,35.2,Missing,13.1,0.52,$328.46,Truck,Fair,0,0,0
11740.3,95.9,35.9,91.0,13.4,1.36,467.09,Car,gud,0,0,0
8138.1,175.64 °F,34.5,54.8,12.1,0.85,1057.57,Truck,G,0,0,0
5092.4,94.8,39.0,89.8,12.2,1.94,$298.77,Car,gud,1,0,0
4243.3,251.96 °F,34.5,54.7,15.3,1.89,$932.17,Truck,Good,0,0,1
1047.3,176.54 °F,40.1,44.9,12.0,Missing,$625.47,Truck,Good,0,0,0
8956.3,86.5,36.6,26.2,11.5,0.95,1567.37,Truck,gud,0,0,1
3834.4,78.6,29.4,78.7,15.5,1.83,$723.71,Truck,Fair,0,0,0
2647.9,81.1,35.8,63.3,14.8,3.59,595.56,Truck,Fair,0,0,0
9980.5,84.0,34.6,42.8,11.7,0.5,479.41,Truck,F,0,0,0
10377.5,73.6,31.6,12.6,13.0,1.22,$1467.84,Bus,Good,1,0,1
11406.2,86.0,27.4,70.4,14.4,1.6,$1922.2,Truck,G,0,0,0
7801.9,90.8,29.1,73.1,13.4,1.08,$435.13,Car,Bad,0,0,0
13463.8,84.0,30.8,Missing,12.4,1.95,1189.81,Bus,P,0,0,1
14077.0,55.5,40.3,61.4,13.5,1.84,$1203.22,Truck,Good,0,0,0
12206.9,87.7,33.4,44.5,12.9,2.78,589.6,Car,ok,0,0,1
9716.1,89.3,41.1,69.1,13.9,2.33,804.9,Bus,ok,0,0,0
4904.0,118.5,29.9,41.7,15.7,0.32,552.84,Car,F,0,0,1
14752.7,90.4,31.5,75.5,13.6,Missing,$338.44,Car,ok,0,0,1
4475.0,104.0,32.2,21.8,14.4,0.72,1233.46,Truck,ok,0,1,1
3438.5,83.6,33.5,34.0,12.9,1.69,542.2,Truck,P,0,0,0
6911.2,109.5,36.2,69.2,12.4,3.28,$415.2,Car,G,0,0,0
1324.2,75.8,Missing,83.0,13.9,1.2,1044.21,Truck,F,0,1,0
14688.2,207.68 °F,41.3,79.0,13.2,1.53,$1789.26,Truck,Bad,0,0,1
9032.3,216.68 °F,24.0,50.4,14.2,0.8,$2824.43,Bus,Good,0,0,1
8575.8,100.4,45.1,37.2,13.8,2.52,1659.13,Bus,ok,0,1,1
10009.0,122.5,29.7,47.7,15.1,1.3,261.24,Car,Bad,0,0,1
7706.8,81.2,35.5,50.1,13.9,1.25,275.31,Car,Fair,1,0,0
964.9,232.16 °F,39.8,20.4,13.8,1.63,$560.83,Car,gud,0,0,1
9378.5,107.3,38.2,28.9,13.8,2.55,974.03,Truck,gud,0,0,1
10884.5,195.26000000000002 °F,40.6,29.4,13.3,1.93,1182.77,Truck,Poor,0,0,1
6542.9,117.6,40.1,34.4,12.4,1.51,$508.53,Car,ok,0,0,1
11480.8,87.8,37.1,55.0,13.8,2.41,$321.83,Car,gud,0,0,0
3791.5,194.54 °F,38.8,32.0,15.0,1.66,$464.03,Truck,gud,0,0,0
3708.5,89.9,28.8,89.4,13.2,2.14,538.14,Car,G,0,0,0
2840.5,70.9,31.4,92.4,13.4,1.65,$1075.73,Bus,ok,0,0,0
5893.9,101.4,30.1,98.8,14.1,2.76,1536.78,Truck,G,1,0,0
12781.7,99.1,23.1,24.9,13.9,0.84,452.87,Car,F,0,0,1
12504.7,88.4,30.3,75.2,13.2,3.71,2781.78,Bus,Good,0,0,1
6051.0,116.4,29.8,89.3,14.1,2.86,103.68,Car,F,0,1,0
9042.2,83.4,30.3,15.7,12.2,3.0,$498.2,Car,gud,0,0,1
10951.8,147.38 °F,38.3,84.0,12.6,3.09,$386.51,Car,G,0,0,0
3997.5,118.5,Missing,63.0,11.8,2.19,2391.32,Bus,P,0,0,1
2938.0,221.36 °F,39.2,37.2,15.4,1.13,$199.4,Car,Poor,0,0,1
14595.4,99.4,27.2,62.7,13.5,1.12,$166.84,Car,G,0,0,1
9454.6,84.9,31.7,58.4,13.3,2.47,201.84,Car,ok,0,0,1
14730.5,95.1,Missing,Missing,12.6,0.77,$1021.97,Truck,Good,0,0,1
5397.5,71.1,40.9,28.0,13.8,1.11,218.08,Car,Bad,0,1,0
10694.0,86.6,35.3,28.9,13.8,2.59,495.84,Car,ok,0,0,1
3727.8,76.4,36.5,17.7,13.5,1.41,$1906.57,Bus,Good,0,1,0
4287.4,93.9,29.5,62.7,14.1,3.38,$284.98,Car,gud,0,0,0
7922.6,103.9,39.3,75.3,14.5,2.05,$315.57,Truck,F,0,0,0
5134.5,74.3,34.7,54.6,15.4,0.68,$509.86,Car,Bad,0,0,0
2930.5,100.9,26.2,59.3,12.6,1.07,$1013.92,Truck,ok,0,0,0
4311.8,199.4 °F,38.5,37.1,13.8,0.64,226.7,Car,Fair,0,0,0
1018.4,100.3,36.5,50.5,12.0,Missing,506.18,Truck,G,0,1,0
10714.1,86.4,33.3,87.8,12.9,2.05,1603.56,Truck,ok,0,0,0
7635.7,100.6,33.3,87.4,11.7,2.47,$1090.95,Bus,Poor,0,0,1
1866.5,79.6,29.6,84.5,14.3,2.95,481.35,Car,Good,0,0,0
2989.6,64.8,40.8,21.1,Missing,0.96,579.0,Car,Bad,0,1,0
1986.8,68.2,38.6,97.6,12.3,0.65,147.52,Car,Good,0,0,0
9382.6,82.5,29.7,17.5,12.5,1.03,300.75,Car,P,0,1,1
1866.1,65.8,35.3,97.3,13.8,2.56,$2005.46,Bus,gud,0,0,0
11437.1,113.3,31.5,72.1,14.1,1.06,1109.93,Truck,P,0,0,1
797.4,88.8,28.6,90.8,15.5,3.03,$1147.98,Truck,Poor,0,0,0
4115.9,103.8,42.8,74.8,12.3,2.62,2797.42,Bus,Good,0,0,0
13414.7,101.8,Missing,80.7,14.1,1.44,$1212.71,Truck,gud,0,0,1
10918.7,194.18 °F,30.8,92.1,12.6,4.05,1731.5,Truck,gud,0,0,1
1558.0,143.0,29.0,Missing,14.5,2.1,756.34,Bus,G,0,0,1
12406.3,273.02 °F,33.8,33.6,15.0,2.35,1244.02,Truck,F,0,0,1
7649.0,110.9,24.4,100.0,14.2,2.52,250.4,Car,Good,0,0,1
12778.4,76.4,34.2,62.3,11.8,1.16,1964.51,Truck,P,0,0,1
9210.7,111.5,Missing,91.9,13.4,1.38,$139.68,Car,Poor,0,0,1
10386.6,63.8,39.6,38.1,14.6,2.41,2622.93,Bus,Good,0,0,0
14905.8,111.0,37.4,43.4,14.7,1.99,320.74,Car,G,0,0,1
3868.9,51.7,47.0,32.5,14.5,3.22,1103.97,Truck,gud,0,0,0
9547.2,85.2,36.3,90.0,11.4,0.82,$926.37,Truck,gud,0,0,0
7174.7,226.57999999999998 °F,30.4,70.7,11.5,1.0,$503.24,Car,F,0,0,1
1072.1,95.8,39.2,14.8,13.3,1.17,$417.57,Car,Poor,1,0,1
709.8,67.8,35.7,38.6,14.6,3.29,$1498.52,Truck,Good,0,0,0
2228.8,92.6,35.2,19.4,14.2,2.0,$625.68,Truck,G,0,0,0
9911.8,95.8,36.5,45.9,12.6,2.57,$540.13,Car,F,0,0,0
8723.9,93.1,33.0,87.8,13.6,3.68,378.7,Truck,Poor,0,0,0
8524.7,83.9,44.3,47.8,12.1,3.09,$672.85,Bus,ok,1,0,0
961.9,217.04 °F,26.9,13.9,13.3,2.32,556.56,Truck,P,0,0,1
7304.9,107.2,39.1,39.2,13.4,1.02,221.0,Car,F,0,0,1
13907.0,87.7,35.7,74.5,13.3,2.68,362.19,Car,Poor,0,0,0
6265.1,112.8,37.3,53.0,15.0,1.1,351.16,Truck,Good,0,0,1
9561.4,87.7,33.1,76.8,12.3,4.13,560.9,Bus,P,1,0,0
11807.4,82.7,42.6,77.0,12.8,1.65,571.03,Car,P,0,1,0
11866.9,110.4,39.4,82.8,14.8,1.0,218.9,Car,G,0,0,0
8029.6,109.8,31.1,81.9,15.3,1.36,197.49,Car,ok,0,0,0
12940.3,80.7,40.6,70.6,14.1,0.78,482.23,Car,Poor,0,0,0
6175.0,173.3 °F,36.5,62.7,12.8,2.75,420.21,Car,Bad,0,0,0
13386.1,116.5,32.1,17.8,13.1,1.37,584.99,Truck,F,0,0,1
3983.3,88.5,26.5,27.1,12.9,0.96,1286.82,Truck,G,0,1,1
4563.1,90.0,38.8,87.1,11.9,2.25,1521.3,Truck,G,0,0,0
1270.2,86.2,31.4,85.1,13.0,2.85,$479.96,Car,gud,0,0,0
12035.9,109.8,37.6,58.0,13.7,2.49,$1928.03,Truck,Good,0,0,1
6547.3,122.2,42.3,82.5,13.2,1.36,463.05,Truck,Good,0,0,1
3822.2,91.0,30.9,35.5,14.5,1.84,$334.78,Car,ok,0,0,1
3861.0,126.3,41.7,12.1,13.3,1.61,1340.13,Truck,gud,0,0,1
13570.3,81.7,29.3,44.3,13.5,2.56,$1948.93,Truck,ok,0,0,1
12591.8,186.44 °F,42.4,86.6,11.4,2.28,$599.8,Car,G,0,0,0
8526.2,212.18 °F,44.1,14.2,12.1,0.91,$281.23,Car,Good,0,0,1
9433.6,77.7,39.5,19.3,13.8,1.39,318.22,Car,gud,0,0,0
7377.7,99.9,37.2,42.3,13.0,1.36,292.18,Car,Bad,0,0,1
6179.2,82.2,39.5,41.5,15.2,1.3,361.04,Car,ok,0,1,0
13774.4,66.8,33.3,57.4,12.6,3.16,389.27,Car,Bad,0,0,0
2321.4,147.01999999999998 °F,28.4,56.5,17.5,1.85,$483.82,Car,gud,0,1,0
6567.5,85.1,31.3,13.3,14.4,Missing,1981.59,Bus,Fair,0,0,1
5496.1,96.3,46.4,59.0,12.5,1.54,254.49,Car,P,0,0,0
7723.2,69.6,Missing,20.6,13.9,0.88,$1507.89,Truck,F,0,1,0
7135.7,198.86 °F,39.8,73.5,15.4,1.47,$1298.83,Truck,G,0,0,0
8023.9,92.7,Missing,94.8,Missing,0.75,$157.52,Car,F,0,0,0
2528.8,87.5,33.2,99.7,12.8,1.01,993.32,Truck,Good,0,0,0
7940.6,76.1,43.4,49.9,Missing,2.26,$392.57,Car,Poor,0,0,0
4015.1,93.6,35.5,68.3,12.1,Missing,461.97,Car,G,0,0,0
3172.8,87.9,39.7,58.1,15.0,1.79,1895.93,Truck,G,0,1,0
1440.1,220.46 °F,47.0,25.9,14.0,2.88,611.94,Truck,P,0,0,1
11558.5,70.6,34.0,52.7,13.6,2.68,216.88,Car,Good,0,0,0
6697.9,91.7,37.4,94.9,13.2,1.23,$340.01,Car,F,0,0,0
9586.3,70.9,38.5,56.6,11.4,0.82,361.03,Car,gud,0,0,0
11050.1,86.4,33.4,82.2,13.8,1.26,617.05,Truck,Good,0,0,1
10350.1,73.6,37.5,62.3,16.4,2.01,197.34,Car,ok,0,0,0
7322.3,76.2,40.6,54.0,11.5,0.8,$213.3,Car,G,1,0,0
6124.5,193.82000000000002 °F,38.9,16.2,14.6,1.67,2052.21,Bus,G,0,0,0
5951.4,81.5,35.6,94.8,13.1,2.2,1445.3,Truck,F,0,0,0
9780.7,112.0,20.6,22.1,13.4,1.85,122.86,Car,gud,0,1,1
7674.5,107.7,Missing,75.5,14.1,2.95,$396.1,Car,ok,0,0,1
12812.4,215.78 °F,44.2,36.9,13.8,1.5,$1639.39,Truck,F,0,0,1
13183.2,101.8,30.2,38.1,13.2,1.59,212.21,Car,ok,0,0,1
2973.1,92.0,40.8,56.3,11.4,1.73,101.66,Car,Fair,0,0,0
2475.4,109.6,28.9,51.9,12.4,3.58,$442.81,Car,gud,1,0,1
9640.8,85.6,30.2,17.7,14.0,2.42,$229.52,Car,G,0,0,1
4867.8,251.24 °F,38.4,24.7,13.2,Missing,$1642.01,Bus,G,0,0,1
769.3,75.9,42.8,93.4,14.7,2.01,2918.26,Bus,gud,0,1,0
13385.3,163.57999999999998 °F,38.3,48.4,14.2,2.57,336.62,Car,P,0,0,0
3790.1,156.38 °F,36.8,44.6,15.0,0.8,338.88,Car,Poor,0,0,0
13974.6,71.7,28.2,Missing,Missing,2.06,$375.55,Car,gud,0,0,0
10902.8,150.07999999999998 °F,24.4,30.8,14.2,1.26,538.99,Car,ok,0,0,0
11558.5,93.2,32.8,18.1,14.5,0.62,$1157.03,Truck,G,0,1,1
3421.2,102.8,35.8,90.7,10.3,1.44,765.66,Truck,Good,0,1,0
3895.8,90.5,34.7,22.3,15.1,1.03,388.59,Car,gud,0,0,0
8058.4,69.2,46.1,67.0,13.1,1.76,499.43,Car,F,0,1,0
2995.4,181.4 °F,27.3,72.9,12.3,1.41,$1081.8,Truck,Poor,0,0,0
4928.8,216.68 °F,33.5,10.8,12.4,2.25,578.45,Car,F,0,0,1
5161.2,84.9,43.4,76.2,12.9,0.72,1032.4,Bus,gud,0,0,0
2814.6,78.0,38.3,98.5,11.9,0.84,1964.12,Bus,gud,0,0,0
3475.2,67.3,29.5,86.3,12.6,1.25,195.65,Car,G,0,0,0
11934.0,182.66 °F,23.9,45.8,13.1,1.85,140.56,Car,Good,0,0,1
2924.3,79.5,33.0,11.3,14.0,0.94,$168.58,Car,Fair,0,0,0
912.6,88.7,29.9,91.9,16.8,0.99,$236.72,Car,G,0,1,0
9625.6,97.1,32.8,84.8,13.0,2.71,908.08,Truck,Good,1,0,1
14651.8,85.8,46.4,94.6,13.1,2.32,$1897.49,Truck,P,0,0,0
5302.6,92.8,29.9,98.6,15.0,0.49,$1219.42,Truck,Fair,0,0,0
2220.5,97.1,31.8,30.6,13.8,1.31,$212.42,Car,Fair,0,0,1
8770.6,71.6,39.6,34.7,15.0,Missing,233.04,Car,ok,0,0,0
13642.1,244.94 °F,36.5,44.9,13.5,2.3,1179.57,Truck,Good,1,0,1
11868.9,78.9,42.5,17.7,13.5,2.25,1940.78,Truck,gud,0,0,0
9526.5,207.86 °F,39.1,96.7,13.8,1.62,$342.11,Car,Bad,0,0,0
5068.3,73.0,31.5,77.2,13.1,0.59,$896.22,Truck,F,0,0,0
8357.3,91.7,37.6,14.2,14.1,0.51,$2856.2,Bus,G,0,0,1
1823.1,92.2,35.6,71.3,15.3,1.02,430.4,Car,P,0,0,0
10344.7,238.82000000000002 °F,26.2,22.1,16.2,1.2,$314.91,Truck,Poor,0,0,1
11013.9,86.5,45.8,80.6,11.9,6.22,298.42,Car,gud,0,0,0
14493.0,109.5,29.7,69.3,11.5,1.56,515.72,Car,F,0,0,1
4275.8,201.92000000000002 °F,Missing,60.0,11.8,1.43,$1724.2,Truck,gud,0,1,1
767.6,117.8,32.6,40.2,11.6,0.78,$1429.45,Bus,Good,0,0,1
8411.3,63.3,35.6,73.0,Missing,1.58,$1886.25,Bus,G,0,0,0
10748.5,97.2,36.0,35.9,14.0,1.18,357.4,Car,Fair,0,0,1
11960.9,49.9,37.9,12.0,14.8,3.4,189.85,Car,gud,0,0,0
3309.2,192.38 °F,32.6,92.4,13.8,4.6,431.49,Car,Good,0,0,0
4295.4,221.54 °F,40.4,20.0,13.7,2.33,259.4,Car,Poor,0,0,1
7932.6,111.7,31.6,80.3,12.2,1.57,194.54,Car,F,1,0,1
5293.7,213.98 °F,32.3,43.4,11.5,8.14,1601.39,Truck,gud,1,0,1
12977.4,85.6,26.4,51.0,13.7,2.32,$401.8,Car,F,0,0,1
7369.5,98.2,36.1,32.8,12.7,1.22,$934.38,Truck,Good,0,1,1
12093.9,127.7,42.6,22.4,13.7,3.48,343.83,Car,G,0,0,1
8919.0,91.1,33.8,14.3,14.3,1.92,1989.83,Bus,Bad,0,0,1
11709.8,104.4,43.8,11.5,13.2,0.72,$107.7,Car,Good,0,0,1
5323.8,83.6,29.5,62.2,14.4,1.24,469.92,Car,Good,1,0,0
12555.5,106.1,28.2,90.7,14.9,2.2,690.16,Bus,G,1,0,1
4481.3,103.6,41.9,30.5,15.0,1.18,$411.78,Car,Poor,0,0,0
8418.4,177.44 °F,34.2,17.0,13.5,4.61,1472.13,Truck,G,0,0,1
3603.1,101.7,30.1,57.7,12.7,1.35,382.99,Car,F,1,0,1
7395.1,216.32000000000002 °F,36.3,54.9,13.8,3.75,$177.19,Car,gud,0,0,1
5113.5,101.1,36.7,76.0,12.9,1.58,1304.2,Truck,G,0,1,0
4367.2,89.4,Missing,27.7,11.9,3.6,$1080.33,Truck,Good,0,0,0
14521.3,108.4,33.3,87.6,13.5,0.52,$477.23,Car,gud,0,0,1
2821.1,76.0,28.2,16.1,14.9,0.84,1143.38,Truck,Good,0,1,0
11916.2,194.18 °F,33.6,56.9,13.3,3.24,1756.63,Bus,Good,0,0,1
14770.4,91.7,34.9,68.0,15.0,1.35,212.51,Car,Fair,0,1,1
788.6,107.6,40.6,31.2,Missing,0.85,272.94,Car,gud,0,0,1
10635.9,75.5,27.5,14.7,14.0,0.58,$462.11,Car,G,0,0,0
4167.2,93.6,33.1,18.1,12.3,0.81,208.19,Car,F,0,0,1
1087.1,180.68 °F,36.5,89.2,12.7,1.6,$1530.49,Truck,ok,0,0,0
6341.9,196.88 °F,42.7,10.1,14.9,3.83,$369.02,Car,G,0,0,1
14060.7,95.9,31.7,34.3,13.9,2.07,301.96,Car,Poor,0,0,1
670.6,70.8,30.9,98.1,Missing,1.52,485.18,Truck,gud,0,0,0
9024.3,109.0,38.3,Missing,14.3,1.41,304.86,Car,gud,0,0,1
7770.2,96.4,23.6,20.9,13.9,0.88,$1207.31,Bus,G,0,0,1
13164.1,77.1,32.2,15.1,13.9,2.99,181.24,Car,G,0,0,1
1718.0,184.82000000000002 °F,38.0,94.4,12.9,3.15,$1500.83,Truck,Good,0,0,0
10382.1,112.4,36.8,89.2,13.1,2.42,2129.41,Bus,Good,0,0,1
10361.6,96.2,36.0,17.6,13.8,0.82,476.26,Truck,Fair,0,0,1
10201.7,75.5,26.8,Missing,14.3,1.96,$1640.38,Truck,Fair,0,0,0
14163.9,78.2,28.6,65.9,12.8,0.93,$284.54,Car,ok,0,0,1
12434.8,99.4,41.7,73.1,Missing,2.87,1347.9,Truck,P,0,0,1
1108.6,101.2,34.5,22.6,13.5,3.06,476.82,Car,G,0,0,0
7330.7,95.4,33.9,26.0,13.5,1.14,525.37,Car,Fair,0,0,1
6270.3,85.6,31.1,94.6,13.1,4.4,1527.28,Truck,F,0,0,0
4997.1,102.1,35.1,67.0,12.2,1.89,$1141.7,Truck,G,1,0,1
7044.4,85.3,32.6,41.7,14.8,0.94,$205.05,Car,ok,0,0,0
6070.8,77.2,39.3,86.8,12.6,3.54,1740.35,Truck,Bad,0,0,0
6768.8,113.8,29.7,57.4,13.4,3.0,$324.8,Car,P,0,0,1
14699.3,97.3,39.2,19.9,14.2,2.63,486.09,Truck,G,0,1,1
1785.2,172.76000000000002 °F,43.2,78.6,13.7,2.19,1227.78,Bus,Good,0,0,0
13872.3,92.0,38.1,85.8,12.8,1.59,$582.35,Car,gud,0,0,0
7463.4,90.4,28.8,14.3,11.1,3.18,$1375.3,Truck,Good,0,0,1
9544.3,84.8,39.1,20.4,14.9,2.06,$1553.01,Truck,Good,0,0,0
12537.7,93.5,32.6,30.3,14.3,2.95,$889.62,Bus,Poor,0,0,1
5726.7,76.1,32.4,23.0,13.3,1.3,$266.75,Car,Fair,0,0,0
6741.1,217.57999999999998 °F,35.7,Missing,12.3,1.08,$539.0,Car,gud,0,0,1
6438.0,89.9,33.8,18.2,13.9,2.83,$265.43,Car,F,0,0,1
5933.6,65.9,32.7,18.6,15.5,2.0,522.8,Car,F,0,1,0
13920.2,86.6,38.4,99.7,13.1,1.76,398.55,Car,G,0,0,0
12519.5,177.44 °F,35.6,59.0,13.4,1.96,807.98,Truck,Fair,0,1,0
2080.5,45.1,25.4,44.9,13.2,1.13,163.24,Car,ok,0,0,0
2067.8,87.7,40.1,40.5,14.8,1.54,$413.7,Car,G,0,0,0
6704.1,105.6,41.0,Missing,13.1,0.7,$377.91,Car,Good,0,0,0
1930.5,88.4,Missing,33.5,13.2,1.03,$1154.13,Truck,G,0,0,0
9476.8,100.6,38.3,93.7,14.9,1.7,$588.23,Car,Poor,0,0,1
